category_id	pos	concept_id	concept_ru	concept_en	definition_ru	definition_en
B373	NOUN	1134	ступа	mortar	ёмкость с толстыми стенками для измельчения, растирания продуктов пестом	a thick-walled vessel for crushing, grinding foodstuffs with a pestle
B373	NOUN	1135	квашня	dough trough; kneading tub	деревянная или глиняная ёмкость для замешивания, брожения теста	a wooden or clay container for mixing, fermenting dough
B373	NOUN	1136	сундук	chest	большой ящик с крышкой для хранения одежды, ценностей, продуктов	a large box with a lid for storing clothes, valuables, or food
B373	NOUN	1137	корзина	basket; wicker container	плетёная ёмкость из прутьев, лозы для переноски, хранения предметов	a woven container made of twigs or wicker for carrying, storing items
B373	NOUN	1138	мешок	bag; sack	мягкая ёмкость из ткани, кожи для хранения, переноски сыпучих или небольших предметов	a soft container made of fabric or leather for storing, carrying bulk or small items
B373	NOUN	1139	кошель	purse; small bag; pouch	небольшой мешочек для денег, мелочи, личных вещей	a small bag for money, coins, or personal items
B373	NOUN	1140	лямка (кошеля, котомки)	strap; shoulder strap; carrying loop	полоса ткани, кожи для переноски сумки, котомки на плече	a strip of fabric or leather for carrying a bag or pouch over the shoulder
B373	NOUN	1141	цепь, крюк для подвешивания котелка над жаратком	chain and hook for hanging a pot over fire	металлическое приспособление с цепью и крюком для регулировки высоты котелка над огнём	a metal device with chain and hook for adjusting the height of a pot over fire
B373	NOUN	1142	кочерга	poker	металлический прут с загнутым концом для перемешивания углей, дров в печи	a metal rod with a curved end for stirring coals, firewood in a stove or fireplace
B373	NOUN	1143	корыто	trough; wooden tub	длинная неглубокая ёмкость для стирки, кормления животных, хозяйственных нужд	a long shallow container for washing, feeding animals, or household tasks
B373	NOUN	1144	мочалка для мытья пола	floor scrubber	приспособление из мочала, ткани или синтетики для мытья, чистки полов	a device made of bast fiber, fabric, or synthetic material for washing, cleaning floors
B374	NOUN	1145	печь (в избе)	stove; masonry heater	сооружение из кирпича, глины для отопления помещения, приготовления пищи	a structure made of brick or clay for heating a room and cooking food
B374	NOUN	1146	загнетка	ash pit; firebox area	углубление на шестке или в устье печи для сгребания углей, розжига огня	a recess on the stove shelf or in the mouth of a Russian oven for gathering coals, kindling fire
B374	VERB	1147	зажигать, разжигать	to light; to kindle	начинать горение, поджигать топливо, создавать огонь	to start combustion, to set fuel alight, to create fire
B374	NOUN	1148	принадлежности для высекания огня (огниво и кремень)	fire-starting kit; fire-making tools	комплект инструментов для получения искры, розжига огня в традиционных условиях	a set of tools for producing sparks, kindling fire in traditional conditions
B374	NOUN	1149	кремень	flint; chert	твёрдый минерал, дающий искры при ударе о сталь; использовался для добывания огня	a hard mineral that produces sparks when struck against steel; used for fire-making
B374	NOUN	1150	кресало, огниво	flint	металлический предмет для высекания искр из кремня при добывании огня	a metal object for striking sparks from flint when making fire
B374	NOUN	1151	огонь	fire	процесс горения с выделением тепла и света; пламя, жар	the process of combustion with emission of heat and light; flame, heat
B374	NOUN	1152	костёр	campfire	горящая (обычно под контролем человека) сравнительно небольшая куча дров, веток или иных воспламеняющихся предметов	a burning (usually human-controlled) relatively small pile of firewood, branches, or other flammable objects
B374	VERB	1153	гореть	to burn	порождать и поддерживать собою пламя, огонь, постепенно уничтожаясь	to produce flames and heat while consuming a material such as coal or wood
B374	NOUN	1154	нодья	nodia	костёр из двух-трёх длинных брёвен, сложенных особым образом для длительного горения	a fire made of two or three long logs stacked in a special way for long-lasting burning
B374	NOUN	1155	лучина	splinter, chip	тонкая щепка из сухого дерева для освещения, растопки печи	a thin splinter of dry wood for lighting, kindling a stove
B374	NOUN	1156	дрова	firewood	древесина в виде брёвен и поленьев для топки, сжигания	wood intended to be burned, typically for heat
B374	NOUN	1157	поленница	woodpile	аккуратно сложенные дрова для хранения, просушки перед использованием	firewood neatly stacked for storage, drying before use
B374	NOUN	1158	головешка	ember	кусок тлеющего или обуглившегося дерева	a glowing piece of coal or wood; a hot coal
B374	VERB	1159	гасить, тушить	extinguish	прекращать горение чего-либо	to put out, as in fire; to end burning; to quench
B374	NOUN	1160	жар (от печи)	heat	сильно нагретый воздух	The condition or quality of being hot. 
B374	VERB	1161	жечь	to burn	заставлять гореть, подвергать действию огня, уничтожать огнём	To cause to be consumed by fire. 
B374	NOUN	1162	сажа	soot	чёрный налёт из углерода, образующийся при неполном сгорании органических материалов	a black carbon deposit formed by incomplete combustion of organic materials
B374	NOUN	1163	зола	ash	серый порошок, остающийся после сгорания дров, угля, растительных материалов	a gray powder remaining after burning wood, coal, or plant materials
B374	NOUN	1164	дым	smoke	совокупность мелких твёрдых частиц и газообразных продуктов, выделяющихся в воздух при сгорании чего-либо	the visible vapor/vapour, gases, and fine particles given off by burning or smoldering material
B374	NOUN	1165	свеча	candle	предмет из воска, стеарина или другого горючего материала с фитилём посередине; используется для освещения, религиозных обрядов, создания атмосферы; горит, плавясь и выделяя свет и тепло	an object made of wax, stearin, or other combustible material with a wick in the center; used for lighting, religious ceremonies, or creating ambiance; burns by melting and emitting light and heat
B375	VERB	1167	мести	to sweep; to clean with a broom	подметать, очищать поверхность (пол, двор, дорогу) от мусора, пыли, снега с помощью метлы, веника или другого приспособления; совершать движения инструментом для сбора и удаления нежелательных частиц	to clean a surface (floor, yard, path) of debris, dust, or snow using a broom, besom, or other tool; to make motions with an instrument to collect and remove unwanted particles
B375	NOUN	1168	веник	broom	связка прутьев или веток с листьями, используемая для подметания пола, либо для па́рения бане	a domestic utensil with fibers bound together at the end of a long handle, used for sweeping
B375	NOUN	1169	игла	needle	тонкий металлический стержень с ушком и остриём для шитья, вышивания	a thin metal rod with an eye and point for sewing, embroidery
B375	NOUN	1170	нить, нитка	thread	тонко скрученные натуральные или искусственные волокна, предназначенные для изготовления тканей, трикотажа, а также для шитья, вязания и т. п.	finely twisted natural or artificial fibers intended for the production of fabrics, knitwear, as well as for sewing, knitting, etc.
B375	NOUN	1171	ножницы для стрижки овец	sheep shears; fleece shears	специальный инструмент с двумя лезвиями для стрижки шерсти с овец	a special tool with two blades for shearing wool from sheep
B375	VERB	1172	убирать (в доме)	to clean; to tidy up; to put in order	наводить чистоту, раскладывать вещи по местам, устранять беспорядок в помещении	to restore cleanliness, arrange items in their places, eliminate disorder in a room
B375	VERB	1174	замачивать	to soak; to immerse in water	погружать в жидкость для размягчения, очистки, подготовки к дальнейшей обработке	to immerse in liquid for softening, cleaning, or preparing for further processing
B375	VERB	1175	полоскать	to rinse	промывать водой или раствором для удаления загрязнений, остатков моющих средств	to wash with water or solution to remove dirt, residue of cleaning agents
B375	NOUN	1176	половик	floor mat	плетёный, тканый или сшитый из разноцветных обрезков ткани узкий длинный коврик, расстилаемый на полу	a long, narrow rug, woven, braided, or sewn from multi-colored scraps of fabric, spread on the floor
B375	NOUN	1177	пятно (на одежде)	stain; spot	загрязнение, изменение цвета ткани от жидкости, жира, красителя	a discoloration or mark on fabric caused by liquid, grease, or dye
B375	NOUN	1178	пыль	dust	мелкие твёрдые частицы, взвешенные в воздухе или оседающие на поверхностях	tiny solid particles suspended in air or settling on surfaces
B375	VERB	1451	гладить, утюжить	to iron	делать гладким при помощи горячего утюга или пресса (бельё, одежду и т. п.)	to pass an iron over (clothing or some other item made of cloth) in order to remove creases
B38	NOUN	1179	дорога	road	путь сообщения; полоса земли для передвижения; составная часть транспортной (дорожной) инфраструктуры	a way used for travelling between places, originally one wide enough to allow foot passengers and horses to travel, now usually one surfaced with asphalt or concrete and designed to accommodate many vehicles travelling in both directions
B38	ADJ	1180	грязный	dirty	запачканный, не чистый, покрытый или пропитанный грязью	unclean; covered with or containing unpleasant substances such as dirt or grime
B38	ADJ	1181	скользкий	slippery	имеющий поверхность, по которой трудно удержаться, легко поскользнуться	having a surface on which it is difficult to maintain footing, easy to slip
B38	NOUN	1182	перевозка	transportation; carriage	процесс перемещения грузов, людей из одного места в другое	the process of moving goods or people from one place to another
B38	NOUN	1183	путь, расстояние	path; route; distance	направление движения, траектория; мера пространства между двумя точками	a direction of movement, trajectory; a measure of space between two points
B38	NOUN	1184	райда, олений обоз	reindeer sled train; deer-drawn convoy	цепочка саней или нарт, запряжённых оленями, для перевозки грузов в тундре	a chain of sleds or pulks harnessed to reindeer for transporting goods in the tundra
B38	VERB	1185	ехать	to ride, to drive	поступательно двигаться по твёрдой поверхности на транспортном средстве (о движении, совершаемом однократно или в определённом направлении)	to transport oneself by sitting on and directing a horse, later also a bicycle etc.
B38	NOUN	1186	телега	cart; wagon; horse-drawn vehicle	четырёхколёсное транспортное средство на конной тяге для перевозки грузов или людей	a four-wheeled vehicle pulled by horses for transporting goods or people
B38	NOUN	1187	сани	sled; sledge; sleigh	транспортное средство на полозьях для движения по снегу, льду; запрягается лошадью или оленем	a vehicle on runners for moving over snow or ice; harnessed to a horse or reindeer
B38	NOUN	1188	саамские сани, кережа	Saami sled; reindeer sled	традиционные сани саамов для перевозки людей или грузов, запрягаемые оленем	traditional Saami sled for transporting people or goods, harnessed to a reindeer
B38	NOUN	1189	передок саней	front part of sled	передняя часть саней, часто загнутая вверх для лучшего скольжения по снегу	the front part of a sled, often curved upward for better gliding over snow
B38	NOUN	1190	копыл	upright support; sled post; vertical brace	короткий брусок в полозьях саней, служащий опорой для кузова	a short beam in the runners of a sled that serves as a support for the body
B38	NOUN	1191	оглобля	shaft	одна из двух жердей, укреплённых концами на передней оси повозки, соединяющихся с дугой и служащих для запряжки лошади	one of two poles, fixed at their ends to the front axle of a cart, connected to the arc and used to harness a horse
B38	NOUN	1192	веревка	rope	гибкое и длинное изделие, — чаще всего сплетённое или свитое из льняных (или пеньковых, полимерных и т. п.) волокон или прядей	thick strings, yarn, monofilaments, metal wires, or strands of other cordage that are twisted together to form a stronger line
B38	NOUN	1193	веха	landmark	шест, указывающий на местности путь или границу участка	an object that marks the boundary of a piece of land
B38	NOUN	1194	зарубка	incision, notch	небольшой вырез, насечка на твёрдом материале для счёта, маркировки, ориентира	a small cut or incision on a hard material for counting, marking, or orientation
B38	NOUN	1195	колея	rut; track	углубление на дороге от колёс или полозьев; след, оставленный транспортным средством	a depression on a road from wheels or runners; a trace left by a vehicle
B38	NOUN	1196	лодка	boat	небольшое плавсредство для передвижения по воде; гребное, парусное или моторное	a small watercraft for moving on water; rowed, sailed, or motorized
B38	NOUN	1197	борт лодки	board	боковая стенка корпуса судна (корабля) или летательного аппарата	the side of a ship
B38	NOUN	1198	черпак (в лодке)	bailer; scoop (for boats)	приспособление для вычерпывания воды из лодки; ковш или ёмкость на ручке	a device for bailing water out of a boat; a scoop or container on a handle
B38	NOUN	1199	весло	oar	приспособление для гребли на плавучих средствах, шест, заканчивающийся плоской лопастью	a type of lever used to propel a boat, having a flat blade at one end and a handle at the other, and pivoted in a rowlock atop the gunwale, whereby a rower seated in the boat and pulling the handle can pass the blade through the water by repeated strokes 
B38	NOUN	1200	уключина весла	oarlock	приспособление на борту лодки для фиксации весла при гребле	a device on a boat's side for securing an oar during rowing
B38	VERB	1201	грести	to row	работать, совершать регулярные отталкивающие движения веслом (вёслами), передвигая плавучее средство по воде; также работать руками, передвигаясь в воде или под водой	to propel (a boat or other craft) over water using oars
B38	NOUN	1202	парус	sail; canvas; wind-catching fabric	тканевое полотно, улавливающее ветер для движения парусного судна	a fabric panel that catches wind to propel a sailing vessel
B38	VERB	1203	идти на лыжах	to ski	передвигаться по снегу на лыжах, используя палки или отталкиваясь ногами	to move over snow on skis, using poles or pushing with legs
B38	NOUN	1204	лыжи	skis	парные длинные планки для передвижения по снегу; спортивный инвентарь	paired long boards for moving over snow; sports equipment
B38	NOUN	1205	котомка	backpack; knapsack	небольшой дорожный мешок или рюкзак для переноски вещей в походе	a small travel bag or backpack for carrying items on a journey
B38	NOUN	1206	провизия в дорогу	provisions for travel; road food	запас еды, напитков для питания в пути; дорожный рацион	a supply of food and drinks for nourishment during travel; travel rations
B38	NOUN	1207	мост	bridge	сооружение для перехода, проезда через реку, овраг, дорогу; переправа	a structure for crossing a river, ravine, or road; a passage way
B38	NOUN	1208	плот	log raft	плавучее сооружение из связанных брёвен, досок для перевозки по воде	a floating structure made of connected logs or planks for water transport
B411	ADJ	1209	молодой	young	не достигший зрелого возраста; имеющий признаки юности, свежести	not having reached mature age; showing signs of youth, freshness
B411	NOUN	1210	жених	bridegroom	мужчина, вступающий в брак	A man in the context of his own wedding; one who is going to marry or has just been married. 
B411	NOUN	1211	невеста	bride; fiancée	женщина, помолвленная, готовящаяся к замужеству; участница свадьбы	a woman engaged, preparing for marriage; a participant in a wedding
B411	VERB	1212	свататься	to propose marriage	обращаться к семье девушки с предложением о браке; вести сватовство	to approach a girl's family with a marriage proposal; to conduct courtship
B411	NOUN	1213	свадьба	wedding	торжественный обряд заключения брака; праздник, связанный с созданием семьи	a solemn ceremony of marriage; a celebration associated with starting a family
B411	VERB	1214	жениться	to marry	вступать в брак (с кем-либо) 	To enter into the conjugal or connubial state.
B411	NOUN	1215	муж	husband	женатый мужчина по отношению к своей жене; супруг, состоящий в зарегистрированном или традиционном браке	a married man in relation to his wife; a spouse in a registered or traditional marriage
B411	NOUN	1216	жена	wife	женщина по отношению к мужчине, с которым она состоит в браке	A married woman, especially in relation to her spouse.
B411	NOUN	1446	друг	friend	тот, кто тесно связан с кем-либо дружбой	a person, typically someone other than a family member, spouse or lover, whose company one enjoys and towards whom one feels affection
B412	NOUN	1217	вдова	widow	женщина, не вступившая в новый брак после смерти мужа	a woman whose spouse has died (and who has not remarried); feminine of widower
B412	NOUN	1218	семья	family	группа близких родственников, живущих вместе; ячейка общества	a group of close relatives living together; a basic social unit
B412	NOUN	1219	родители	parents	отец и мать по отношению к своим детям; предки первого поколения	father and mother in relation to their children; first-generation ancestors
B412	NOUN	1220	отец	father	мужчина по отношению к своим детям	a man in relation to his children
B412	NOUN	1221	крестный отец	godfather	мужчина, принимающий духовное попечение о ребёнке при крещении	a man who takes spiritual responsibility for a child at baptism
B412	NOUN	1222	мать	mother	женщина по отношению к своим детям; родительница	a woman in relation to her children; a female parent
B412	NOUN	1223	мачеха	stepmother	жена отца, не являющаяся биологической матерью ребёнка	the wife of one's father who is not one's biological mother
B412	NOUN	1224	отчим	stepfather	муж матери, не являющийся биологическим отцом ребёнка	the husband of one's mother who is not one's biological father
B412	NOUN	1225	сирота	orphan	ребёнок, потерявший одного или обоих родителей; лишённый попечения	a child who has lost one or both parents; deprived of parental care
B412	VERB	1226	рожать	to give birth	производить на свет ребёнка; завершать беременность появлением потомства	to bring a child into the world; to complete pregnancy with the birth of offspring
B412	VERB	1230	качать, укачивать (ребенка в колыбели)	to rock; to sway (a baby in a cradle)	совершать плавные колебательные движения для успокоения, усыпления ребёнка	to make gentle rocking motions to calm, lull a child to sleep
B412	NOUN	1231	сын	son	мужской ребёнок по отношению к родителям	a male child in relation to parents
B412	NOUN	1232	дочь	daughter	лицо женского пола по отношению к своим отцу и матери	one’s female offspring
B412	NOUN	1233	внук	grandson	сын дочери или сына	a son of one's child
B412	NOUN	1234	брат	brother	каждый из сыновей в отношении к другим детям тех же родителей или одного из них	son of the same parents as another person
B412	NOUN	1235	сестра	sister	женщина по отношению к другим детям тех же родителей; родственница	a woman in relation to other children of the same parents; a female relative
B412	NOUN	1236	дед, дедушка	grandfather	отец отца или матери	a father of someone's parent
B412	NOUN	1237	бабушка	grandmother	мать отца или матери	a mother of someone's parent
B412	NOUN	1238	зять	son-in-law	муж дочери, сестры или золовки; родственник по браку, вступающий в семью через женитьбу на женщине из данного рода	the husband of one's daughter, sister, or sister-in-law; a relative by marriage who enters the family through wedding to a woman of the given lineage
B412	NOUN	1239	невестка	daughter-in-law	жена сына, брата или племянника; женщина, вступающая в семью через брак с мужчиной из данного рода	the wife of one's son, brother, or nephew; a woman who enters the family through marriage to a man of the given lineage
B412	NOUN	1240	дядя	uncle	брат отца или матери, а также муж тёти	the brother or brother-in-law of one’s parent
B412	NOUN	1241	двоюродный брат	cousine	сын дяди или тёти	son of an uncle or aunt
B412	NOUN	1242	двоюродная сестра	cousin (female)	дочь брата или сестры матери либо дочь брата или сестры отца	daughter of an uncle or aunt
B412	NOUN	1243	золовка, сестра мужа	husband's sister; spouse's sister	сестра супруга по отношению к жене; родственница по браку	the sister of one's husband in relation to the wife; a relative by marriage
B412	NOUN	1244	деверь	brother-in-law (husband's side)	брат мужа	husband’s brother
B412	NOUN	1245	шурин	brother-in-law (wife's side)	брат жены	wife’s brother
B412	NOUN	1246	кум	godfather (in mutual ritual kinship); co-parent by baptism; spiritual kin	крёстный отец по отношению к крёстной матери и к родителям крестника; также — отец ребёнка по отношению к крёстному отцу и крёстной матери; участник обряда крещения, связанный с другими участниками духовным родством (кумовством)	a baptismal sponsor in relation to the godmother and to the biological parents of the godchild; also — the biological father in relation to the godfather and godmother; a participant in the baptismal rite connected to other participants through spiritual 
B412	NOUN	1247	тесть	father-in-law (wife's father)	отец жены по отношению к мужу; родственник по браку	the father of one's wife in relation to the husband; a relative by marriage
B412	NOUN	1248	теща	mother-in-law (wife's mother)	мать жены по отношению к мужу; родственница по браку	the mother of one's wife in relation to the husband; a female relative by marriage
B412	NOUN	1249	хозяйка	hostess	женщина, управляющая домом, хозяйством	a woman managing a home or household
B412	NOUN	1250	хозяин	host; master of house; male head of household	мужчина, управляющий домом, хозяйством	a man managing a home or household
B412	NOUN	1251	тезка	namesake	человек, носящий то же имя, что и другой	a person bearing the same name as another
B413	NOUN	1227	ребенок	child	человек в возрасте от рождения до подросткового периода; потомок	a human being from birth to adolescence; a descendant
B413	VERB	1228	пеленать	to swaddle	оборачивать младенца тканью для ограничения движений, согревания	to wrap an infant in cloth to restrict movement, provide warmth
B413	NOUN	1229	колыбель, зыбка	cradle	небольшая подвесная или стационарная кроватка для младенца; люлька	a small hanging or stationary bed for an infant; a baby cradle
B42	VERB	1252	говорить	to say	произносить слова, вести речь, выражать в устной речи какие-либо мысли, мнения, сообщать что-либо	to speak; to express an opinion; to make answer; to reply
B42	VERB	1253	сказать	to say	произносить слова, выражать мысль вербально; сообщать информацию	to pronounce words, express a thought verbally; to convey information
B42	NOUN	1254	сказка	fairy tale	устное или письменное повествование с вымышленными событиями, часто с моралью	an oral or written narrative with fictional events, often with a moral
B42	NOUN	1255	загадка	riddle	вопрос или описание, требующее догадки, сообразительности для ответа	a question or description requiring guesswork, wit to answer
B42	VERB	1256	спрашивать	to ask	обращаться с вопросом, запрашивать информацию, уточнять	to address with a question, request information, seek clarification
B42	VERB	1257	просить	to ask; to request; to beg	обращаться к кому-либо с просьбой, выражать желание получить что-либо или добиться определённого действия; формулировать запрос вербально, используя вежливые или настойчивые формулировки; испрашивать помощь, разрешение, совет или информацию	
B42	NOUN	1258	русские	Russians	представители русского народа, граждане России или люди, имеющие российское происхождение	representatives of the Russian people, citizens of Russia or people of Russian origin
B42	NOUN	1259	финны	Finns	представители народа финно-угорской этноязыковой группы, составляющие коренное население Финляндии; также жители, уроженцы или граждане Финляндии 	representatives of the people of the Finno-Ugric ethnolinguistic group who constitute the indigenous population of Finland; also residents, natives, or citizens of Finland
B42	NOUN	1260	саамы	Saami	народность финно-угорской этноязыковой группы, живущая на Кольском полуострове России, а также на севере Финляндии, Швеции, Норвегии	a Finno-Ugric ethnic group living on the Kola Peninsula of Russia, as well as in northern Finland, Sweden, and Norway
B42	NOUN	1261	карелы	Karelians	народ, проживающий в Карелии и соседних регионах; носители карельского языка	the people living in Karelia and neighboring regions; speakers of the Karelian language
B42	NOUN	1262	вепсы	Vepses	представители малого финно-угорского народа, живущего в Карелии, Вологодской и Ленинградской областях в России, до 1917 вепсы официально именовались чудью	a Finno-Ugric people of northwest Russia
B42	NOUN	1263	шведы	Swedes	народ, основное население Швеции; носители шведского языка	the people, main population of Sweden; speakers of the Swedish language
B42	NOUN	1264	немцы	Germans	представители народа германской этноязыковой группы, составляющего коренное население Германии, Австрии и Лихтенштейна; также граждане, уроженцы или жители Германии, либо потомки выходцев из этой страны	members of the people of the Germanic ethnolinguistic group constituting the indigenous population of Germany, Austria and Liechtenstein; also citizens, natives or residents of Germany, or descendants of immigrants from this country
B42	NOUN	1431	карельский язык	Karelian language	язык прибалтийско-финской группы, на котором говорят карелы	a Baltic-Finnic language spoken by Karelians
B42	NOUN	1432	русский язык	Russian language	язык восточнославянской группы, государственный язык России	an East Slavic language, the state language of Russia
B42	NOUN	1433	карел, карелка	Karelian person	представитель карельского народа; носитель карельской культуры	a representative of the Karelian people; a bearer of Karelian culture
B42	NOUN	1443	разговор	conversation	обмен словами, мыслями между людьми; устное общение	an exchange of words, thoughts between people; oral communication
B43	NOUN	1265	праздник	holiday; festival; celebration	особый день, отмечаемый торжественно; время отдыха, веселья	a special day observed ceremonially; a time of rest, merriment
B43	NOUN	1266	гость	guest	тот, кто пришёл, приехал и т. п. навестить кого-либо, провести у кого-либо время или с какой-либо иной целью	a recipient of hospitality, especially someone staying by invitation at the house of another
B43	NOUN	1267	гостинец	present	вещь, предмет, сладости и т. п., обычно приносимые, привозимые или присылаемые откуда-либо в знак внимания, в качестве подарка	thing, object, sweets, etc., usually brought or sent from somewhere as a sign of attention, as a gift
B43	VERB	1268	дарить	to gift	передавать кому-либо какой-либо объект в собственность с уведомлением о совершаемом действии	to give as a gift or donation
B43	VERB	1269	танцевать, плясать	to dance	совершать ритмичные движения телом под музыку; исполнять танец	to make rhythmic body movements to music; to perform a dance
B43	VERB	1270	петь	to sing	издавать музыкальные звуки голосом, исполнять мелодию со словами	to produce musical sounds with the voice, perform a melody with words
B43	NOUN	1271	песня	song	музыкальное произведение для исполнения голосом, часто со стихами	a musical composition for vocal performance, often with poetry
B43	VERB	1272	играть, забавляться, развлекаться	to play; to amuse oneself	проводить время в приятных занятиях, играх, развлечениях	to spend time in pleasant activities, games, entertainment
B43	NOUN	1273	кантеле	kantele	национальный струнный щипковый инструмент финно-угорских народов	a national plucked string instrument of Finno-Ugric peoples
B43	VERB	1274	свистеть	to whistle	издавать свистящий звук губами, пальцами или инструментом	to produce a whistling sound with lips, fingers, or an instrument
B43	VERB	1275	звенеть	to jingle	издавать чистый, высокий звук, как от металла, стекла, колокольчика	to produce a clear, high-pitched sound, like metal, glass, or a bell
B43	VERB	1276	играть (на гармони)	to play (the accordion)	исполнять какое-нибудь музыкальное произведение на музыкальном инструменте; вообще извлекать звуки из музыкального инструмента	to perform a piece of music on a musical instrument; to produce sounds from a musical instrument in general
B43	NOUN	1277	веселье	fun	праздник, развлечение, праздничное шествие	playful, often noisy, activity
B43	VERB	1278	отдыхать	to rest	прекращать активную деятельность для восстановления сил; проводить время спокойно	to cease active work to restore strength; to spend time calmly
B43	NOUN	1279	кукла	doll	игрушка в виде человека, животного	a toy in the form of a human or animal
B43	NOUN	1280	мяч	ball	круглый предмет для игр, спорта; отскакивает при ударе	a round object for games, sports; bounces when struck
B43	NOUN	1441	артист	actor	профессиональный исполнитель произведений искусства, преимущественно театрального или вокального	a person who portrays a character in a production
B51	NOUN	1281	деревня, село	village	любой сельский населённый пункт, в т.ч. в других странах	any rural settlement
B51	NOUN	1282	собрание	meeting	совместное присутствие людей для обсуждения, принятия решений	a joint presence of people for discussion, decision-making
B51	NOUN	1283	мир	peace	отсутствие войны, согласие между людьми	the absence of war, harmony between people
B51	NOUN	1284	артель	artel	добровольное, обычно временное, объединение физических лиц для совместной работы на основе общей ответственности, самоуправления и долевого участия в доходах	a Russian or Soviet craftsmen's collective
B51	NOUN	1285	род	kin; clan	группа людей, связанных общим происхождением; предки, потомки	a group of people connected by common descent; ancestors, descendants
B51	NOUN	1286	племя	tribe	общность людей с единым языком, культурой, территорией; этническая группа	a community of people with a common language, culture, territory; an ethnic group
B51	NOUN	1287	город	city	сравнительно крупный населённый пункт с развитой административной, хозяйственной и культурной инфраструктурой	a relatively large settlement with a developed administrative, economic and cultural infrastructure
B51	NOUN	1288	закон	low	официальное правило, установленное властью; норма поведения, обязательная для исполнения	an official rule established by authority; a behavioral norm mandatory for compliance
B51	NOUN	1289	сосед	neighbor	человек, живущий рядом, по соседству; житель близлежащего дома или участка	a person living nearby, in the neighborhood; a resident of an adjacent house or plot
B51	NOUN	1297	война	war	вооружённая борьба, боевые действия между племенами, народами, государствами и т. п. или общественными классами внутри государства, направленные на уничтожение кого-либо или чего-либо	organized, large-scale, armed conflict between countries or between national, ethnic, or other sizeable groups, usually but not always involving active engagement of military forces
B51	NOUN	1298	весть	news	известие, сообщение	piece of news, message
B51	NOUN	1299	пари	bet; wager	соглашение о споре на деньги или ценность; условие, при котором проигравший платит	an agreement to dispute over money or value; a condition where the loser pays
B51	VERB	1300	ладить, жить в согласии, мире	to get along; to be at peace	поддерживать хорошие отношения, избегать конфликтов; сосуществовать дружелюбно	to maintain good relations, avoid conflicts; to coexist amicably
B51	NOUN	1301	воля	freedom	свобода, не связанная ограничениями; отсутствие зависимости от кого-, чего-либо, возможность располагать собою по собственному усмотрению, без отчёта кому бы то ни было; свобода от внутренней связи с кем-, чем-либо	the state of being free, of not being imprisoned or enslaved
B51	VERB	1302	встречать	to meet	оказываться около кого-либо, обнаруживать перед собою кого-либо	to come face to face with by accident; to encounter
B51	NOUN	1430	помощь	help	действие, направленное на облегчение труда, решение проблемы; содействие	an action aimed at easing work, solving a problem; support, aid
B51	NOUN	1440	армия	army	совокупность всех сухопутных, морских и воздушных вооружённых сил государства	a large, highly organized military force, concerned mainly with ground (rather than air or naval) operations
B511	NOUN	1290	школа	school	учреждение для систематического обучения детей, подростков; образовательная организация	an institution for systematic education of children, adolescents; an educational organization
B511	VERB	1291	учить	to teach	передавать знания, навыки; заниматься педагогической деятельностью	to impart knowledge, skills; to engage in pedagogical activity
B511	VERB	1292	читать	to read	воспринимать письменную информацию, понимать знаки, буквы, слова	to perceive written information, understand signs, letters, words
B511	NOUN	1293	бумага	paper	печатный материал, изготовляемый из целлюлозы	A sheet material typically used for writing on or printing on (or as a non-waterproof container), usually made by draining cellulose fibres from a suspension in water
